model_name,backend,search_alg,loss,status,error_type,error_msg,req_args_json,min_h
AutoPatchTST,optuna,None,HuberQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,IQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,MAE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,MAPE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,MASE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,MQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,MSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,NBMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,PMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,QuantileLayer,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,QuantileLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,RMSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,SMAPE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,TukeyLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,relMSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,None,sCRPS,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,Basic,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,Optuna,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",16
AutoPatchTST,optuna,HyperOpt,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",16
AutoRMoK,ray,None,Accuracy,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,DistributionLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,GMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,HuberIQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,HuberLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,HuberMQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,HuberQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,IQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,MAE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,MAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,MASE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,MQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,MSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,NBMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,PMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,QuantileLayer,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,QuantileLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,RMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,SMAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,TukeyLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,relMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,None,sCRPS,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,Accuracy,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,DistributionLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,GMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,HuberIQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,HuberLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,HuberMQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,HuberQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,IQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,MAE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,MAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,MASE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,MQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,MSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,NBMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,PMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,QuantileLayer,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,QuantileLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,RMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,SMAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,TukeyLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,relMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Basic,sCRPS,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,Accuracy,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,DistributionLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,GMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,HuberIQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,HuberLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,HuberMQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,HuberQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,IQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,MAE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,MAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,MASE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,MQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,MSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,NBMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,PMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,QuantileLayer,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,QuantileLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,RMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,SMAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,TukeyLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,relMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,Optuna,sCRPS,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,Accuracy,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,DistributionLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,GMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,HuberIQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,HuberLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,HuberMQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,HuberQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,IQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,MAE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,MAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,MASE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,MQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,MSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,NBMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,PMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,QuantileLayer,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,QuantileLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,RMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,SMAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,TukeyLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,relMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,ray,HyperOpt,sCRPS,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,Accuracy,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,DistributionLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,GMM,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,HuberIQLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,HuberLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,HuberMQLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,HuberQLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,IQLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,MAE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,MAPE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,MASE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,MQLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,MSE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,NBMM,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,PMM,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,QuantileLayer,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,QuantileLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,RMSE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,SMAPE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,TukeyLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,relMSE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,None,sCRPS,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,Basic,ALL,0,Configuration Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,Optuna,ALL,0,Configuration Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRMoK,optuna,HyperOpt,ALL,0,Configuration Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,None,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Basic,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,Optuna,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,ray,HyperOpt,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,Accuracy,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,DistributionLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,GMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,HuberIQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,HuberLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,HuberMQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,HuberQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,IQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,MAE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,MAPE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,MASE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,MQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,MSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,NBMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoRNN,optuna,None,PMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
